RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
297,65070187,Williams,672,Germany,Female,23,0,233252.55775126745,1,0,1,83733.66479450844,1
298,49569100,Williams,411,Germany,Female,46,1,12061.707364728974,1,0,0,97874.97121654518,0
299,60312648,Johnson,768,France,Male,34,2,60319.519257400476,2,0,1,77019.40655681911,0
300,20372661,Williams,626,Germany,Male,18,1,176644.69102224585,3,1,1,34683.38758433226,1
301,87651928,Williams,499,Germany,Female,69,7,108879.28074896405,4,0,0,134884.49183918777,0
302,50391928,Williams,469,Germany,Male,35,2,219810.44171425974,4,0,1,13844.531121820766,1
303,53001397,Smith,445,France,Male,87,5,159238.4067817319,1,1,0,189076.31552111026,1
304,49137058,Smith,472,France,Female,73,7,51680.63188364039,1,1,0,176904.74257995962,1
305,53335382,Williams,407,Spain,Male,57,4,3753.1160621487593,1,0,1,156230.59397182838,1
306,70156613,Brown,602,Germany,Male,18,7,233649.30595887988,4,1,0,160170.1858293121,1
307,90126165,Jones,803,France,Male,57,7,120071.55517915629,3,1,1,179210.14608917286,1
308,81436427,Smith,473,Spain,Female,72,7,61981.48932438277,3,1,1,159359.83610372848,1
309,13431398,Johnson,708,Germany,Female,35,0,102635.91414260436,4,0,1,138742.62269689498,0
310,93695244,Brown,454,Germany,Female,61,2,160248.6734805457,2,0,0,96110.08437119996,0
311,35391046,Johnson,773,Germany,Male,28,5,122412.00882797143,1,1,0,94935.50906081007,1
312,12293735,Smith,880,Spain,Female,82,7,192374.55650672902,1,0,1,177957.63189751082,0
313,77088103,Williams,411,Germany,Male,18,8,155462.4129239461,3,1,1,92005.77777917593,1
314,71914446,Smith,715,France,Male,37,8,236547.83283148558,2,0,0,62954.00065109405,1
315,79778579,Williams,399,France,Male,83,3,73072.7700262678,1,1,1,170689.49243340656,1
316,20162821,Johnson,543,Spain,Female,23,1,110224.45313573038,2,0,0,183181.9012847448,1
317,53039175,Johnson,728,Germany,Male,59,9,239836.88747944104,3,0,1,152783.89661009598,1
318,98477393,Johnson,585,Germany,Female,31,9,159863.26462199536,4,1,0,175571.36921942385,1
319,93827857,Williams,456,France,Female,78,9,228634.670374642,2,0,0,161439.35366098853,0
320,78857585,Smith,430,Spain,Female,36,3,60982.25167309407,2,0,1,76506.41787607937,0
321,53549958,Williams,735,Spain,Female,45,9,54861.76863868167,1,1,0,138433.58849435108,0
322,70014179,Smith,320,Spain,Male,86,7,198986.48432078343,4,1,1,195093.83603966513,0
323,83717697,Jones,835,France,Male,39,9,37645.28174309203,3,1,0,89966.92056739432,1
324,66665393,Smith,699,Germany,Female,68,8,63529.18026271734,1,1,0,136506.01249025922,0
325,37118993,Brown,356,Spain,Male,30,2,3533.7306429435166,2,1,0,137708.37642979657,1
326,69073882,Jones,854,France,Female,34,3,43867.38683466965,3,0,1,76302.66536684426,0
327,86409412,Jones,327,France,Female,64,3,85676.14163441146,3,0,1,49875.63548089395,0
328,83475258,Brown,470,Germany,Male,34,0,137036.86226499837,2,0,1,114988.64103562904,0
329,81466802,Brown,641,Spain,Male,81,5,43823.5588027642,2,1,1,151162.29653163685,0
330,86747464,Johnson,794,Spain,Female,65,5,194035.93781108528,2,0,1,195347.07416917066,0
331,75088637,Smith,441,Germany,Female,73,8,124658.88149893656,2,0,1,160344.17031130838,0
332,38657780,Brown,815,Germany,Female,32,9,185548.3024642398,3,0,1,93524.06267483077,0
333,14889714,Johnson,886,France,Male,69,4,226042.2755778766,2,0,0,184182.44307162098,1
334,77201968,Jones,703,Spain,Female,35,6,224990.26081390984,4,0,0,107645.80954866357,1
335,50340615,Williams,428,Germany,Male,56,3,25608.58808633465,1,0,1,173077.22008691158,1
336,85181375,Williams,656,Germany,Female,39,4,184046.1890087151,4,0,0,100883.51852669849,0
337,44700273,Williams,410,Spain,Female,58,0,232188.19834013778,3,0,1,53913.01130445121,1
338,23989865,Jones,343,Spain,Male,50,8,245531.60635618403,3,0,0,162022.90514973304,1
339,25205169,Williams,817,France,Male,34,0,95928.38615975501,1,0,1,169378.45929405786,1
340,87716620,Brown,306,Spain,Female,44,7,102161.3129974964,3,0,1,18609.356110435787,1
341,76895442,Jones,408,Germany,Male,59,7,53578.22158342187,3,1,0,106169.73489153812,1
342,60721327,Williams,897,Spain,Female,19,4,121385.12127814935,3,1,0,12904.941077432855,0
343,59279621,Williams,571,Germany,Male,81,8,17993.648390840583,4,1,0,52491.59761676692,0
344,24160695,Jones,311,France,Male,24,3,169325.09945458305,1,1,0,144958.38469064384,1
345,75072373,Johnson,726,Germany,Female,75,6,179831.6576060402,2,1,0,154307.4430320671,0
346,84349830,Smith,793,France,Female,39,0,184452.89492344132,4,0,0,78452.28729769458,1
347,60207364,Brown,635,France,Male,50,2,169201.9936637951,3,0,0,70719.33966500076,1
348,57787664,Brown,693,Spain,Female,26,8,165504.24876186243,1,1,0,71001.22147784245,0
349,92233412,Williams,634,France,Female,56,5,122352.71385583779,3,0,0,172472.30533848557,0
350,14210385,Johnson,512,Spain,Male,35,7,118039.44493287288,3,1,0,34459.192997836246,0
351,93413919,Williams,617,Germany,Female,72,5,80219.08420930007,2,1,1,164257.14164718005,0
352,95448725,Brown,454,Germany,Male,24,3,82648.80137686373,4,0,0,49160.41680965284,0
353,49729523,Brown,670,Spain,Male,54,1,176157.10275780052,2,0,0,159942.46665899272,0
354,19304678,Smith,365,Germany,Female,43,4,25758.485611457967,3,0,0,159989.79093039714,0
355,65932232,Brown,848,Germany,Male,71,0,86424.01735575194,4,0,1,102824.60575670133,0
356,66175423,Brown,503,Germany,Male,49,3,32336.652811455813,2,0,1,58080.09301706975,1
357,99279223,Johnson,804,Spain,Male,39,3,145608.5827938231,3,0,1,47849.635352640755,1
358,32339933,Johnson,683,France,Female,58,6,117343.74106910669,4,0,1,19730.354079517114,0
359,81867517,Williams,424,Germany,Female,45,8,30681.501468170198,1,1,0,131708.79700234195,0
360,42615074,Brown,657,France,Male,26,8,107677.73240487951,4,0,0,189715.51228282345,0
361,48242757,Brown,469,Spain,Male,60,9,84815.4345259755,3,1,0,190394.1963719865,1
362,84692514,Brown,528,France,Female,51,6,124756.23324237292,4,1,1,69177.94039551995,1
363,80888183,Brown,666,Spain,Female,59,5,188574.74372453475,4,1,0,128796.38257994548,1
364,93420839,Brown,516,Spain,Male,31,5,15778.707444816853,2,1,0,86555.73666802121,1
365,13753950,Smith,752,Spain,Female,81,5,155043.40410694893,4,0,0,100974.89136397006,1
366,69127411,Johnson,609,Spain,Male,83,8,174795.2623736929,2,0,0,49072.479842590736,1
367,15212914,Jones,826,France,Male,44,8,217631.57941612042,3,0,1,21563.70516065487,0
368,16883209,Jones,797,Spain,Female,44,8,8724.325545208161,2,0,0,130603.54635901435,0
369,26729212,Jones,544,Spain,Female,46,5,158343.10731543115,1,1,1,99790.36602074374,0
370,41309555,Jones,402,Germany,Female,26,5,5327.217688162384,2,0,1,95783.20587693733,1
371,62914858,Johnson,540,Spain,Male,61,9,101221.2374944984,3,0,1,196286.3958326924,1
372,62287804,Johnson,555,France,Female,43,5,68499.76256325554,4,0,1,44257.66696831449,1
373,33056285,Smith,351,Spain,Male,69,3,146629.12719045352,1,1,1,122864.66851134293,1
374,51320736,Jones,609,France,Male,64,1,50957.97355543008,4,1,1,59475.49671138387,0
375,15230670,Williams,803,Spain,Male,58,6,186161.28078122484,2,1,1,80157.79148263806,0
376,69054532,Johnson,429,Germany,Male,55,0,78263.4708061079,2,1,0,74274.55457385372,1
377,45481950,Williams,578,France,Female,67,5,59756.01585587043,3,0,1,90451.29220245275,1
378,49701202,Smith,803,Spain,Male,76,8,176400.85827885228,3,1,1,34698.8126567643,0
379,37248995,Jones,465,France,Female,54,0,1871.8203375124588,3,1,0,111452.25252307396,0
380,93743817,Smith,487,Germany,Male,58,4,197675.56632562442,3,0,0,168311.570410788,1
381,30033219,Brown,842,Germany,Female,51,3,230683.24746742065,2,0,1,163745.40933359254,1
382,91432774,Brown,371,Spain,Male,53,1,163632.4988773419,1,0,1,102351.02279811281,1
383,66401463,Williams,716,Spain,Male,26,8,164180.84407575824,4,1,0,164100.63638181682,0
384,32431525,Smith,838,Spain,Female,52,9,172384.42885183555,3,0,0,59947.82374748126,1
385,34719524,Williams,774,Germany,Female,25,9,77611.6421419913,2,1,0,141890.06870537772,0
386,73147159,Jones,547,France,Male,82,7,186517.56026339036,2,0,1,94229.23835279609,1
387,43298325,Williams,822,Germany,Female,61,0,223691.2695009288,1,1,1,176065.003677418,0
388,18836572,Jones,315,Germany,Female,75,3,217194.07391550785,1,1,0,58571.3847735132,0
389,71004708,Smith,615,Germany,Female,50,5,25385.461843693087,2,0,1,63198.46624542608,1
390,17092069,Williams,308,Spain,Male,65,6,84374.41572415002,2,0,0,89532.78494405551,1
391,75684303,Brown,617,Germany,Female,43,3,222289.27137839523,2,1,1,145592.3375882618,0
392,26144430,Jones,383,Spain,Male,49,6,27862.681987459255,3,1,1,94284.90452741638,1
393,21809172,Jones,344,Germany,Female,40,3,13519.831474193195,1,1,1,168209.6844397557,0
394,34152174,Smith,399,Spain,Male,24,1,97613.11861100241,2,0,1,180167.7142934686,0
395,94306349,Johnson,861,Spain,Female,80,5,29973.182633637436,2,1,0,146076.3408367626,1
396,94582185,Jones,476,Germany,Female,50,5,132090.0627787014,3,0,0,194669.29361935548,1
397,39450260,Brown,503,Germany,Female,67,7,10902.494366772708,4,1,1,33345.385061419176,1
398,11962551,Johnson,759,Spain,Male,89,9,215905.00106041008,3,0,1,66112.19818690774,0
399,23297049,Jones,512,France,Male,47,0,140877.69289060342,1,1,1,147569.52470941146,1
400,79482280,Williams,838,Germany,Male,45,5,140703.03874001987,1,0,0,61696.42626872314,1
401,93653628,Johnson,544,Spain,Female,69,5,82215.51785156791,4,1,0,171843.03239973108,1
402,91631570,Brown,891,Spain,Male,71,4,169420.28193208104,1,1,1,45314.81436704414,0
403,87932878,Williams,888,Spain,Male,85,2,87137.29676039884,2,0,0,169095.46449885613,0
404,42346131,Brown,800,France,Male,62,9,175755.70967493154,2,1,0,41848.70001370975,1
405,98581755,Smith,503,France,Male,43,0,22946.35238149584,3,0,1,166464.08694776005,0
406,25528111,Williams,667,Spain,Male,62,2,71044.51002019571,2,1,1,38366.80532525919,1
407,19170710,Williams,313,France,Male,71,7,97813.1867814594,1,1,1,182952.27827352547,1
408,55974950,Smith,329,France,Female,38,2,163840.52536315998,3,0,0,161067.61067271966,0
409,20137342,Jones,550,Germany,Female,89,5,104844.02090074921,4,1,0,19355.520766152324,0
410,65849132,Johnson,630,Germany,Male,83,9,91973.3963978113,3,0,1,150383.1421336285,1
411,69331682,Brown,811,Spain,Male,66,8,23776.963849921867,4,1,0,167512.48937076642,1
412,52355945,Jones,755,Germany,Male,78,2,50615.187032078844,4,1,0,68898.15166525528,0
413,54557251,Jones,316,Germany,Male,60,1,68310.45276726485,3,1,0,71000.10936124917,1
414,23939422,Jones,889,Germany,Female,18,5,89014.56895191803,2,1,0,130850.59800365979,1
415,76487359,Johnson,619,France,Male,56,3,168454.6033538552,4,0,1,66620.62628767059,1
416,38423028,Brown,687,Germany,Male,77,3,203970.29827632417,4,1,1,165577.67908183142,1
417,80255373,Brown,347,France,Male,82,8,222274.86002329856,4,0,0,51996.54743128426,0
418,72685587,Williams,750,Spain,Female,77,2,148008.55288363597,1,0,1,35861.39883432834,1
419,67719178,Brown,697,Spain,Female,63,3,125521.71179053542,4,1,1,170904.18673876696,1
420,53577283,Smith,394,Spain,Female,85,4,66426.28359665583,1,0,1,132158.24632329404,0
421,56400008,Williams,721,Germany,Male,85,2,8812.149013836979,1,1,1,14875.427733901572,0
422,69453327,Brown,824,France,Male,35,8,121988.41569185662,1,0,0,23219.507849844314,1
423,68664965,Johnson,347,France,Male,59,5,238549.13176689763,4,1,0,190967.26539408823,0
424,21749593,Smith,683,Germany,Female,67,8,195528.42943194494,2,1,0,197414.59206904584,1
425,76966787,Smith,856,Germany,Female,73,1,145607.75394034822,3,1,0,130029.27752727336,1
426,13875158,Williams,591,Spain,Female,69,7,71530.8716764326,3,0,0,183226.77399087587,1
427,49813359,Johnson,329,Germany,Female,34,9,193418.52115301427,3,1,1,95280.99074283738,1
428,17945266,Williams,336,France,Male,66,7,139796.09767989372,2,0,1,58381.71081177111,1
429,19375673,Williams,709,Germany,Female,75,6,113751.65361925133,3,0,0,89057.09157804413,0
430,28974134,Williams,416,France,Male,18,5,170403.22734292474,3,0,0,84996.11392803628,0
431,52444893,Jones,302,Spain,Female,32,3,196194.15771388233,1,1,1,180709.73752793853,0
432,28947007,Johnson,382,France,Male,27,1,99829.99163153891,2,1,1,33679.429976290165,0
433,84788179,Johnson,833,France,Male,44,7,63077.365966055346,4,0,0,79844.37179781983,1
434,15034858,Brown,312,Spain,Female,75,1,48835.44289250755,3,0,0,70755.43267951845,1
435,81984418,Jones,548,Spain,Male,68,7,183679.04052796046,3,0,1,144488.09722570766,0
436,99980828,Smith,814,France,Male,27,9,146560.85496617865,3,1,1,128451.36109040013,0
437,95084249,Brown,444,Spain,Female,72,7,127922.07756105378,4,0,0,62947.03490298601,1
438,58979668,Smith,568,France,Male,36,3,229935.17676363103,4,1,1,48048.035496973724,1
439,76831020,Williams,628,Germany,Male,52,6,36463.659246696974,1,1,1,170253.04490553585,0
440,88064902,Jones,534,Germany,Male,36,4,241632.7927824682,3,1,0,143503.18003816597,0
441,94742301,Jones,686,Spain,Female,87,7,216122.966205109,2,1,1,174612.86716431665,0
442,29238908,Johnson,650,Germany,Male,73,3,163186.4164976506,4,1,1,167992.86932958232,0
443,38023098,Brown,462,Germany,Female,61,1,193299.06764971043,3,0,0,41698.09122681757,1
444,39617598,Jones,657,France,Female,75,3,75506.45163179445,3,0,0,14091.78970024543,1
445,23576412,Brown,866,Germany,Female,34,4,161610.24472982503,2,1,0,83399.67745647731,0
446,36972016,Smith,809,Spain,Female,85,5,137257.7957257849,4,0,1,110332.86959983548,0
447,51159921,Smith,333,Spain,Female,49,0,180750.76106936292,3,0,1,191500.8471594767,0
448,77235711,Smith,716,Germany,Male,74,7,142998.92538929704,4,1,1,37188.296974850746,0
449,61292836,Smith,304,France,Female,49,5,243541.7866394169,3,0,0,136025.35169708717,0
450,23783378,Johnson,600,Spain,Male,87,7,4750.341996268948,2,0,0,108028.07955208715,0
451,32746312,Smith,723,France,Female,43,9,217830.75641399552,3,1,1,68342.24621212784,0
452,84558009,Johnson,830,France,Male,68,5,171170.10310393487,1,1,1,108635.29607163665,1
453,51648943,Williams,490,France,Male,33,3,117287.96543073775,3,1,1,67115.67952127368,0
454,80124601,Brown,745,France,Male,79,5,169950.8333012935,3,1,0,11474.810884042308,0
455,73009619,Jones,467,France,Female,87,1,72962.51093872733,4,1,1,161260.0854308279,1
456,15552876,Jones,742,France,Female,59,3,245237.76946743252,1,1,1,152896.33836207897,1
457,12018498,Smith,587,Germany,Female,22,0,178093.4019890959,3,1,0,58099.47890937348,0
458,34701614,Williams,482,Germany,Female,75,4,162522.82205280982,2,1,0,112764.32223331732,1
459,96225326,Jones,316,Spain,Female,48,2,247007.64935933647,1,0,0,106348.35429928977,0
460,17792844,Smith,730,Germany,Female,30,6,78685.43081642751,3,0,0,140589.0992697176,0
461,61969477,Smith,479,Germany,Male,72,6,233564.7259893556,2,1,0,38790.55268705903,0
462,95644578,Jones,443,France,Female,75,7,77154.4157915181,3,0,1,86330.82112022309,1
463,89435597,Brown,745,France,Male,35,0,199397.5952451202,1,0,1,129872.6858681442,0
464,29052879,Williams,835,France,Male,46,4,149464.40360239032,1,1,0,64164.74637612109,0
465,28499422,Johnson,331,Germany,Female,61,2,78526.98884091253,1,0,1,151486.31205617945,1
466,32736303,Williams,893,Germany,Female,72,1,10179.04042523196,1,1,0,162065.14542456722,0
467,13215454,Johnson,569,Germany,Male,27,8,174200.63959190567,1,0,1,21502.418771646786,1
468,22502155,Williams,753,France,Male,84,2,200194.74773911064,4,0,1,168421.34873017616,1
469,49127127,Brown,624,France,Female,72,5,98893.25243342237,4,1,0,33607.73497479962,1
470,68465297,Johnson,455,Spain,Female,67,2,173905.40853849027,2,0,0,82918.0259353151,0
471,48523021,Johnson,360,Germany,Male,26,3,154311.50558261765,2,1,0,104715.07010060089,1
472,72039366,Smith,815,France,Male,31,1,121617.63242825163,4,0,0,32688.689965434543,1
473,44528206,Williams,434,Spain,Female,84,8,185894.7636797933,2,0,1,43925.867385747864,1
474,23701807,Williams,591,Spain,Female,84,5,27531.792921139553,4,1,0,136958.12482310692,1
475,61364466,Jones,886,Germany,Male,72,2,109832.07518149576,3,1,0,63007.30802582017,1
476,90359753,Jones,876,Germany,Male,81,4,55643.62995435204,3,0,1,13058.681026404092,0
477,36746783,Smith,442,Spain,Female,55,6,109023.63664225128,2,1,1,94895.62735030943,1
478,54211131,Johnson,762,France,Male,56,9,26104.672161654325,3,1,1,110876.65428067092,1
479,59978470,Williams,517,Spain,Male,39,8,128652.5448240789,2,1,0,128944.5410289629,1
480,70926469,Brown,431,Spain,Female,78,9,54774.874800222555,1,0,1,74338.49905071867,0
481,65960352,Johnson,834,Spain,Female,29,8,151131.80794148738,1,0,1,38246.46257873288,1
482,77614522,Williams,759,Spain,Male,18,1,88660.83583277451,1,1,0,187653.15643771485,1
483,95935241,Brown,427,Spain,Male,54,1,16946.169926319755,3,1,0,152073.53170821062,1
484,57885518,Jones,785,Germany,Male,20,8,109981.2400347289,4,0,1,33675.18374963118,1
485,62395102,Brown,702,Germany,Female,84,2,37126.653752397295,3,0,0,94059.08368313021,1
486,71358533,Brown,745,Germany,Male,87,5,59241.61233584149,3,0,0,43470.62591625391,1
487,66001405,Williams,793,France,Female,48,7,92238.5734503485,2,1,1,151890.94878976265,0
488,38901849,Williams,483,Germany,Female,60,1,41642.19742690695,4,1,0,42206.806061085896,1
489,12478409,Brown,639,Germany,Male,71,4,54296.764595262284,2,1,0,105338.54370630885,0
490,23717713,Smith,592,Spain,Male,27,7,211322.91036585442,4,1,1,143053.7601476316,1
491,18315531,Johnson,649,Spain,Male,20,4,3292.099884191657,4,0,0,168879.6460379274,1
492,92276301,Smith,823,Spain,Female,70,5,99816.18510219673,4,0,1,29971.921608749424,0
493,74214215,Jones,539,France,Female,30,1,96769.26735386657,2,0,0,57312.01549361998,0
494,98116680,Smith,628,Germany,Female,50,0,106136.0991398018,2,0,1,130608.39771768654,1
495,72584253,Johnson,646,France,Male,57,5,214159.04809651873,2,1,0,187683.77667302315,0
496,70671656,Brown,855,Germany,Female,68,2,55785.08415456715,2,1,1,193822.99898602656,1
497,81906539,Johnson,432,France,Female,52,4,66480.13503283761,2,1,1,22624.758486683495,0
498,71480210,Smith,422,Spain,Male,83,7,233592.48996359858,1,0,0,76505.85605827848,0
499,83806917,Johnson,697,Spain,Female,22,3,180961.39403207137,4,1,0,56250.26994069781,1
500,72481333,Johnson,690,France,Female,70,4,40881.038975093295,2,1,0,186707.48200360694,1
501,62063943,Jones,443,France,Male,65,5,154795.0674067154,3,1,0,148490.16999299897,0
502,66719378,Brown,542,Germany,Male,72,0,153046.88962885313,3,0,1,168728.92153623642,1
503,80755129,Brown,668,Spain,Female,31,9,121836.54822333215,3,1,1,166984.8656237265,0
504,12357116,Smith,338,Germany,Female,47,2,116536.30548587938,3,0,0,34904.6871797198,1
505,83083093,Williams,309,France,Female,34,9,163932.22439285586,1,1,1,102920.26902264793,1
506,53225384,Williams,469,Germany,Female,41,8,72989.40755846833,2,1,1,190561.46862438438,1
507,90705130,Smith,532,France,Male,31,2,233853.15116377818,2,0,1,156857.2676948265,1
508,75779253,Johnson,830,France,Male,78,0,104616.45442121422,4,0,0,193446.51935156714,0
509,75932485,Johnson,621,France,Male,49,7,151559.85918395096,1,1,1,162985.674457546,1
510,90915144,Williams,414,Germany,Female,56,6,108610.38268277157,3,1,0,18103.0992460047,1
511,42846753,Jones,503,Spain,Male,69,8,161120.46178633673,4,0,1,112688.39089593614,0
512,19748928,Smith,748,Spain,Female,83,2,110458.52553694196,3,1,1,18497.215263533028,0
513,25181662,Johnson,354,Spain,Female,50,5,165477.59388251047,3,0,0,77696.72526416446,0
514,90581809,Brown,727,Germany,Female,23,6,122117.45153559341,4,1,0,180093.74626525652,1
515,35566761,Jones,436,Spain,Male,55,7,178997.13027665697,4,0,0,95573.51277145285,1
516,35072715,Jones,742,Spain,Female,37,2,107258.38254949752,1,0,1,197548.89862095914,0
517,37564403,Johnson,799,Spain,Male,61,5,8074.002631614175,1,1,1,81172.8068610162,1
